time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
1970-03-25T12:50:05.270189,46204.83018867925,3.795249062997729e-10
1970-03-25T12:50:05.421132,46204.981132075474,1.766646922399981e-10
1970-03-25T12:50:05.572075,46205.1320754717,-1.6598403404597516e-10
1970-03-25T12:50:05.723019,46205.28301886792,-4.5553095942445865e-10
1970-03-25T12:50:05.873962,46205.43396226415,-5.44886074596658e-10
1970-03-25T12:50:06.024906,46205.58490566038,-4.2600483306532987e-10
1970-03-25T12:50:06.175849,46205.73584905661,-2.154716069220848e-10
1970-03-25T12:50:06.326792,46205.88679245283,-5.325382532607439e-11
1970-03-25T12:50:06.477736,46206.03773584906,4.743358286740753e-13
1970-03-25T12:50:06.628679,46206.188679245286,-8.74808480026016e-12
1970-03-25T12:50:06.779623,46206.33962264151,7.185034015064348e-12
1970-03-25T12:50:06.930566,46206.49056603773,8.741600260552989e-11
1970-03-25T12:50:07.081509,46206.64150943396,1.8215517613556663e-10
1970-03-25T12:50:07.232453,46206.79245283019,1.969702138090321e-10
1970-03-25T12:50:07.383396,46206.943396226416,8.134445342383912e-11
1970-03-25T12:50:07.534340,46207.09433962264,-1.1599824942176694e-10
1970-03-25T12:50:07.685283,46207.24528301887,-2.7459491235793415e-10
1970-03-25T12:50:07.836226,46207.3962264151,-2.929070942848198e-10
1970-03-25T12:50:07.987170,46207.54716981132,-1.6944398527839439e-10
1970-03-25T12:50:08.138113,46207.698113207545,-8.169710363578685e-12
1970-03-25T12:50:08.289057,46207.84905660377,5.7793298886528565e-11
1970-03-25T12:50:08.440000,46208.0,-3.442305730931649e-11
1970-03-25T12:50:08.590943,46208.15094339623,-2.307881232599429e-10
1970-03-25T12:50:08.741887,46208.301886792455,-4.0003146137663596e-10
1970-03-25T12:50:08.892830,46208.45283018868,-4.2661867399894366e-10
1970-03-25T12:50:09.043774,46208.6037735849,-2.863243288587439e-10
1970-03-25T12:50:09.194717,46208.75471698113,-5.2145455898808336e-11
1970-03-25T12:50:09.345660,46208.90566037736,1.6547919010263912e-10
1970-03-25T12:50:09.496604,46209.056603773584,2.927789085263589e-10
1970-03-25T12:50:09.647547,46209.20754716981,3.267211730009429e-10
1970-03-25T12:50:09.798491,46209.35849056604,3.1321263400212245e-10
1970-03-25T12:50:09.949434,46209.50943396227,2.982524364938881e-10
1970-03-25T12:50:10.100377,46209.660377358494,2.954848765715893e-10
1970-03-25T12:50:10.251321,46209.81132075472,2.909271837624568e-10
1970-03-25T12:50:10.402264,46209.96226415094,2.7012907461271325e-10
1970-03-25T12:50:10.553208,46210.11320754717,2.367531274703336e-10
1970-03-25T12:50:10.704151,46210.2641509434,2.0595803321935708e-10
1970-03-25T12:50:10.855094,46210.41509433962,1.8386521858134636e-10
1970-03-25T12:50:11.006038,46210.56603773585,1.5803056092125755e-10
1970-03-25T12:50:11.156981,46210.71698113208,1.1103999084843947e-10
1970-03-25T12:50:11.307925,46210.8679245283,4.3944728445590966e-11
1970-03-25T12:50:11.458868,46211.018867924526,-1.5946433907704693e-11
1970-03-25T12:50:11.609811,46211.16981132075,-3.4540712156068317e-11
1970-03-25T12:50:11.760755,46211.32075471698,-2.008790645756777e-12
1970-03-25T12:50:11.911698,46211.47169811321,5.451092025898114e-11
1970-03-25T12:50:12.062642,46211.62264150944,9.216075186616364e-11
1970-03-25T12:50:12.213585,46211.77358490566,9.149685384174772e-11
1970-03-25T12:50:12.364528,46211.92452830189,7.734933855446268e-11
1970-03-25T12:50:12.515472,46212.07547169811,9.749325422680912e-11
1970-03-25T12:50:12.666415,46212.22641509434,1.7219141409082128e-10
1970-03-25T12:50:12.817358,46212.377358490565,2.579429417173405e-10
1970-03-25T12:50:12.968302,46212.52830188679,2.6357058318363816e-10
1970-03-25T12:50:13.119245,46212.67924528302,1.1615602775471079e-10
1970-03-25T12:50:13.270189,46212.83018867925,-1.70256108686836e-10
1970-03-25T12:50:13.421132,46212.981132075474,-4.806420724184957e-10
1970-03-25T12:50:13.572075,46213.1320754717,-6.60625918396641e-10
1970-03-25T12:50:13.723019,46213.28301886792,-6.168300803198792e-10
1970-03-25T12:50:13.873962,46213.43396226415,-3.8488293841438135e-10
1970-03-25T12:50:14.024906,46213.58490566038,-1.1255406760978707e-10
1970-03-25T12:50:14.175849,46213.73584905661,3.4641443302365225e-11
1970-03-25T12:50:14.326792,46213.88679245283,-1.89461938976004e-11
1970-03-25T12:50:14.477736,46214.03773584906,-2.1335103311445102e-10
1970-03-25T12:50:14.628679,46214.188679245286,-3.999778070327093e-10
1970-03-25T12:50:14.779623,46214.33962264151,-4.4585842507851807e-10
1970-03-25T12:50:14.930566,46214.49056603773,-3.2044892765523005e-10
1970-03-25T12:50:15.081509,46214.64150943396,-1.0618984255254522e-10
1970-03-25T12:50:15.232453,46214.79245283019,6.846903771845774e-11
1970-03-25T12:50:15.383396,46214.943396226416,1.1983667426171323e-10
1970-03-25T12:50:15.534340,46215.09433962264,5.735268426387959e-11
1970-03-25T12:50:15.685283,46215.24528301887,-3.999180123604723e-11
1970-03-25T12:50:15.836226,46215.3962264151,-9.338119631192704e-11
1970-03-25T12:50:15.987170,46215.54716981132,-8.261870267462569e-11
1970-03-25T12:50:16.138113,46215.698113207545,-4.993360948821992e-11
1970-03-25T12:50:16.289057,46215.84905660377,-5.1736222664447617e-11
1970-03-25T12:50:16.440000,46216.0,-1.0158228011267391e-10
1970-03-25T12:50:16.590943,46216.15094339623,-1.5213217718149734e-10
1970-03-25T12:50:16.741887,46216.301886792455,-1.3072597178279959e-10
1970-03-25T12:50:16.892830,46216.45283018868,2.0756305329303726e-13
1970-03-25T12:50:17.043774,46216.6037735849,2.062871021640784e-10
1970-03-25T12:50:17.194717,46216.75471698113,3.9769316355239286e-10
1970-03-25T12:50:17.345660,46216.90566037736,4.876490498133995e-10
1970-03-25T12:50:17.496604,46217.056603773584,4.4973344918140684e-10
1970-03-25T12:50:17.647547,46217.20754716981,3.3249908908921947e-10
1970-03-25T12:50:17.798491,46217.35849056604,2.2247107525465457e-10
1970-03-25T12:50:17.949434,46217.50943396227,1.8450991830309e-10
1970-03-25T12:50:18.100377,46217.660377358494,2.2313231888887608e-10
1970-03-25T12:50:18.251321,46217.81132075472,2.8993887901121514e-10
1970-03-25T12:50:18.402264,46217.96226415094,3.265089424821389e-10
1970-03-25T12:50:18.553208,46218.11320754717,3.0706787265591645e-10
1970-03-25T12:50:18.704151,46218.2641509434,2.4930574053149667e-10
1970-03-25T12:50:18.855094,46218.41509433962,1.8985484798041567e-10
1970-03-25T12:50:19.006038,46218.56603773585,1.4947540265287715e-10
1970-03-25T12:50:19.156981,46218.71698113208,1.1903539001567722e-10
1970-03-25T12:50:19.307925,46218.8679245283,7.696152941409894e-11
1970-03-25T12:50:19.458868,46219.018867924526,1.9830478166407933e-11
1970-03-25T12:50:19.609811,46219.16981132075,-2.4954775034044688e-11
1970-03-25T12:50:19.760755,46219.32075471698,-2.0475159785980663e-11
1970-03-25T12:50:19.911698,46219.47169811321,3.9232276723292445e-11
1970-03-25T12:50:20.062642,46219.62264150944,1.0521786321042958e-10
1970-03-25T12:50:20.213585,46219.77358490566,9.354101016890802e-11
1970-03-25T12:50:20.364528,46219.92452830189,-5.705539798270792e-11
1970-03-25T12:50:20.515472,46220.07547169811,-3.2917355684071486e-10
1970-03-25T12:50:20.666415,46220.22641509434,-6.176361802119996e-10
1970-03-25T12:50:20.817358,46220.377358490565,-7.827560818372845e-10
1970-03-25T12:50:20.968302,46220.52830188679,-7.363115677959506e-10
1970-03-25T12:50:21.119245,46220.67924528302,-5.029975736615933e-10
1970-03-25T12:50:21.270189,46220.83018867925,-2.1239696851139515e-10
1970-03-25T12:50:21.421132,46220.981132075474,-2.2147209464689037e-11
1970-03-25T12:50:21.572075,46221.1320754717,-2.0575505494473127e-11
1970-03-25T12:50:21.723019,46221.28301886792,-1.7272183332646538e-10
1970-03-25T12:50:21.873962,46221.43396226415,-3.4558739202575586e-10
1970-03-25T12:50:22.024906,46221.58490566038,-3.9570441853214524e-10
1970-03-25T12:50:22.175849,46221.73584905661,-2.6103824262551167e-10
1970-03-25T12:50:22.326792,46221.88679245283,2.3876002007278177e-12
1970-03-25T12:50:22.477736,46222.03773584906,2.6077144480849765e-10
1970-03-25T12:50:22.628679,46222.188679245286,3.9048266804415107e-10
1970-03-25T12:50:22.779623,46222.33962264151,3.549085145441016e-10
1970-03-25T12:50:22.930566,46222.49056603773,2.2148755209699443e-10
1970-03-25T12:50:23.081509,46222.64150943396,1.1104516744805222e-10
1970-03-25T12:50:23.232453,46222.79245283019,1.1498025018888764e-10
1970-03-25T12:50:23.383396,46222.943396226416,2.3422501261835185e-10
1970-03-25T12:50:23.534340,46223.09433962264,3.7762342691292805e-10
1970-03-25T12:50:23.685283,46223.24528301887,4.1913541405838247e-10
1970-03-25T12:50:23.836226,46223.3962264151,2.778434437211371e-10
1970-03-25T12:50:23.987170,46223.54716981132,-2.7275138508573617e-11
1970-03-25T12:50:24.138113,46223.698113207545,-3.795071720168145e-10
1970-03-25T12:50:24.289057,46223.84905660377,-6.220198325854723e-10
1970-03-25T12:50:24.440000,46224.0,-6.389520393086374e-10
1970-03-25T12:50:24.590943,46224.15094339623,-4.162452269052156e-10
1970-03-25T12:50:24.741887,46224.301886792455,-5.033868307726719e-11
1970-03-25T12:50:24.892830,46224.45283018868,2.9917534014212976e-10
1970-03-25T12:50:25.043774,46224.6037735849,4.87803062050145e-10
1970-03-25T12:50:25.194717,46224.75471698113,4.5486642814627085e-10
1970-03-25T12:50:25.345660,46224.90566037736,2.4810332862167566e-10
1970-03-25T12:50:25.496604,46225.056603773584,-6.832020861628187e-12
1970-03-25T12:50:25.647547,46225.20754716981,-1.7415249706513978e-10
1970-03-25T12:50:25.798491,46225.35849056604,-1.764484860981829e-10
1970-03-25T12:50:25.949434,46225.50943396227,-2.853693747019166e-11
1970-03-25T12:50:26.100377,46225.660377358494,1.78712805941689e-10
1970-03-25T12:50:26.251321,46225.81132075472,3.3251891944486224e-10
1970-03-25T12:50:26.402264,46225.96226415094,3.58772374556725e-10
1970-03-25T12:50:26.553208,46226.11320754717,2.5641729241991e-10
1970-03-25T12:50:26.704151,46226.2641509434,8.975299406362846e-11
1970-03-25T12:50:26.855094,46226.41509433962,-5.3039782749506675e-11
1970-03-25T12:50:27.006038,46226.56603773585,-1.0923880616055644e-10
1970-03-25T12:50:27.156981,46226.71698113208,-7.105205914261156e-11
1970-03-25T12:50:27.307925,46226.8679245283,1.889848088346108e-11
1970-03-25T12:50:27.458868,46227.018867924526,9.997047103376262e-11
1970-03-25T12:50:27.609811,46227.16981132075,1.3245744115736942e-10
1970-03-25T12:50:27.760755,46227.32075471698,1.1955296397992362e-10
1970-03-25T12:50:27.911698,46227.47169811321,9.991881131463701e-11
1970-03-25T12:50:28.062642,46227.62264150944,1.1630982860008239e-10
1970-03-25T12:50:28.213585,46227.77358490566,1.802806870292461e-10
1970-03-25T12:50:28.364528,46227.92452830189,2.5610056934046985e-10
1970-03-25T12:50:28.515472,46228.07547169811,2.764120379074846e-10
1970-03-25T12:50:28.666415,46228.22641509434,1.8311482009191007e-10
1970-03-25T12:50:28.817358,46228.377358490565,-3.0008781192628376e-11
1970-03-25T12:50:28.968302,46228.52830188679,-3.006736718459476e-10
1970-03-25T12:50:29.119245,46228.67924528302,-5.224105418289801e-10
1970-03-25T12:50:29.270189,46228.83018867925,-6.00516287591431e-10
1970-03-25T12:50:29.421132,46228.981132075474,-5.085706551327636e-10
1970-03-25T12:50:29.572075,46229.1320754717,-3.0977179977513515e-10
1970-03-25T12:50:29.723019,46229.28301886792,-1.2540447234462226e-10
1970-03-25T12:50:29.873962,46229.43396226415,-6.487255182208064e-11
1970-03-25T12:50:30.024906,46229.58490566038,-1.583630470684719e-10
1970-03-25T12:50:30.175849,46229.73584905661,-3.356859774485597e-10
1970-03-25T12:50:30.326792,46229.88679245283,-4.684455760303062e-10
1970-03-25T12:50:30.477736,46230.03773584906,-4.5203306939092377e-10
1970-03-25T12:50:30.628679,46230.188679245286,-2.753150803536301e-10
1970-03-25T12:50:30.779623,46230.33962264151,-3.036838002398481e-11
1970-03-25T12:50:30.930566,46230.49056603773,1.4762405970066184e-10
1970-03-25T12:50:31.081509,46230.64150943396,1.7243464105895066e-10
1970-03-25T12:50:31.232453,46230.79245283019,6.796430540377206e-11
1970-03-25T12:50:31.383396,46230.943396226416,-4.668682920902036e-11
1970-03-25T12:50:31.534340,46231.09433962264,-4.212714754247829e-11
1970-03-25T12:50:31.685283,46231.24528301887,1.2352717579925928e-10
1970-03-25T12:50:31.836226,46231.3962264151,3.6467897443395184e-10
1970-03-25T12:50:31.987170,46231.54716981132,5.200527650826557e-10
1970-03-25T12:50:32.138113,46231.698113207545,4.657240004191746e-10
1970-03-25T12:50:32.289057,46231.84905660377,2.1156013463436127e-10
1970-03-25T12:50:32.440000,46232.0,-9.0755966254062e-11
1970-03-25T12:50:32.590943,46232.15094339623,-2.41049362745589e-10
1970-03-25T12:50:32.741887,46232.301886792455,-1.2579275888855647e-10
1970-03-25T12:50:32.892830,46232.45283018868,1.983535826548157e-10
1970-03-25T12:50:33.043774,46232.6037735849,5.342185715054162e-10
1970-03-25T12:50:33.194717,46232.75471698113,6.708115027411785e-10
1970-03-25T12:50:33.345660,46232.90566037736,5.215606893554953e-10
1970-03-25T12:50:33.496604,46233.056603773584,1.7865282878724832e-10
1970-03-25T12:50:33.647547,46233.20754716981,-1.536938169352197e-10
1970-03-25T12:50:33.798491,46233.35849056604,-2.9871035220673647e-10
1970-03-25T12:50:33.949434,46233.50943396227,-2.2033996003546564e-10
1970-03-25T12:50:34.100377,46233.660377358494,-3.2581367833382244e-11
1970-03-25T12:50:34.251321,46233.81132075472,9.563141614349143e-11
1970-03-25T12:50:34.402264,46233.96226415094,6.521462990535893e-11
1970-03-25T12:50:34.553208,46234.11320754717,-9.100346384578235e-11
1970-03-25T12:50:34.704151,46234.2641509434,-2.494880429197541e-10
1970-03-25T12:50:34.855094,46234.41509433962,-3.0100160044867604e-10
1970-03-25T12:50:35.006038,46234.56603773585,-2.3376867587352227e-10
1970-03-25T12:50:35.156981,46234.71698113208,-1.3132358692701266e-10
1970-03-25T12:50:35.307925,46234.8679245283,-9.247848433986799e-11
1970-03-25T12:50:35.458868,46235.018867924526,-1.4304188352992888e-10
1970-03-25T12:50:35.609811,46235.16981132075,-2.1304676909255587e-10
1970-03-25T12:50:35.760755,46235.32075471698,-1.973437208290025e-10
1970-03-25T12:50:35.911698,46235.47169811321,-4.7927040254687166e-11
1970-03-25T12:50:36.062642,46235.62264150944,1.7977905548598986e-10
1970-03-25T12:50:36.213585,46235.77358490566,3.660928647648e-10
1970-03-25T12:50:36.364528,46235.92452830189,4.200224835510727e-10
1970-03-25T12:50:36.515472,46236.07547169811,3.4912191325815965e-10
1970-03-25T12:50:36.666415,46236.22641509434,2.4770879142927623e-10
1970-03-25T12:50:36.817358,46236.377358490565,2.1224977747821323e-10
1970-03-25T12:50:36.968302,46236.52830188679,2.5404402082944027e-10
1970-03-25T12:50:37.119245,46236.67924528302,2.8373455036960727e-10
1970-03-25T12:50:37.270189,46236.83018867925,1.8469644700213926e-10
1970-03-25T12:50:37.421132,46236.981132075474,-8.130660475361035e-11
1970-03-25T12:50:37.572075,46237.1320754717,-4.2273357285429137e-10
1970-03-25T12:50:37.723019,46237.28301886792,-6.68157007887865e-10
1970-03-25T12:50:37.873962,46237.43396226415,-6.852387715262206e-10
1970-03-25T12:50:38.024906,46237.58490566038,-4.79912359301262e-10
1970-03-25T12:50:38.175849,46237.73584905661,-1.982364697129491e-10
1970-03-25T12:50:38.326792,46237.88679245283,-2.540240376771284e-11
1970-03-25T12:50:38.477736,46238.03773584906,-5.428591769183498e-11
1970-03-25T12:50:38.628679,46238.188679245286,-2.200378242859269e-10
1970-03-25T12:50:38.779623,46238.33962264151,-3.489869506766821e-10
1970-03-25T12:50:38.930566,46238.49056603773,-2.8608110986050105e-10
1970-03-25T12:50:39.081509,46238.64150943396,-8.247534617141826e-12
1970-03-25T12:50:39.232453,46238.79245283019,3.5705285310822147e-10
1970-03-25T12:50:39.383396,46238.943396226416,6.186504662194747e-10
1970-03-25T12:50:39.534340,46239.09433962264,6.490663290026525e-10
1970-03-25T12:50:39.685283,46239.24528301887,4.6190013070770367e-10
1970-03-25T12:50:39.836226,46239.3962264151,1.8874863177280123e-10
1970-03-25T12:50:39.987170,46239.54716981132,-2.0987043568880108e-11
1970-03-25T12:50:40.138113,46239.698113207545,-1.0129149134522412e-10
1970-03-25T12:50:40.289057,46239.84905660377,-1.0034513120193916e-10
1970-03-25T12:50:40.440000,46240.0,-1.2483827051871382e-10
1970-03-25T12:50:40.590943,46240.15094339623,-2.4485954674906127e-10
1970-03-25T12:50:40.741887,46240.301886792455,-4.320250506740455e-10
1970-03-25T12:50:40.892830,46240.45283018868,-5.755970163182677e-10
1970-03-25T12:50:41.043774,46240.6037735849,-5.62855365369682e-10
1970-03-25T12:50:41.194717,46240.75471698113,-3.6402294028591737e-10
1970-03-25T12:50:41.345660,46240.90566037736,-6.036115632422977e-11
1970-03-25T12:50:41.496604,46241.056603773584,2.0433467066091077e-10
1970-03-25T12:50:41.647547,46241.20754716981,3.147239492380919e-10
1970-03-25T12:50:41.798491,46241.35849056604,2.549883821905246e-10
1970-03-25T12:50:41.949434,46241.50943396227,1.1318618311815855e-10
1970-03-25T12:50:42.100377,46241.660377358494,1.887566532736233e-11
1970-03-25T12:50:42.251321,46241.81132075472,5.849608920951573e-11
1970-03-25T12:50:42.402264,46241.96226415094,2.2503478950378118e-10
1970-03-25T12:50:42.553208,46242.11320754717,4.3169173919303566e-10
1970-03-25T12:50:42.704151,46242.2641509434,5.742641260873762e-10
1970-03-25T12:50:42.855094,46242.41509433962,5.959708493072356e-10
1970-03-25T12:50:43.006038,46242.56603773585,5.119754631594558e-10
1970-03-25T12:50:43.156981,46242.71698113208,3.8381299179490906e-10
1970-03-25T12:50:43.307925,46242.8679245283,2.702596268072259e-10
1970-03-25T12:50:43.458868,46243.018867924526,1.9394839148637118e-10
1970-03-25T12:50:43.609811,46243.16981132075,1.4457256157713689e-10
1970-03-25T12:50:43.760755,46243.32075471698,1.0673362510891503e-10
1970-03-25T12:50:43.911698,46243.47169811321,8.098856734990357e-11
1970-03-25T12:50:44.062642,46243.62264150944,7.637421028233298e-11
1970-03-25T12:50:44.213585,46243.77358490566,8.269166605483979e-11
1970-03-25T12:50:44.364528,46243.92452830189,5.426759277450404e-11
1970-03-25T12:50:44.515472,46244.07547169811,-6.868864075047702e-11
1970-03-25T12:50:44.666415,46244.22641509434,-3.0783922250249756e-10
1970-03-25T12:50:44.817358,46244.377358490565,-6.037525036981929e-10
1970-03-25T12:50:44.968302,46244.52830188679,-8.258363173553177e-10
1970-03-25T12:50:45.119245,46244.67924528302,-8.437408803452904e-10
1970-03-25T12:50:45.270189,46244.83018867925,-6.189239716329658e-10
1970-03-25T12:50:45.421132,46244.981132075474,-2.5000352846710035e-10
1970-03-25T12:50:45.572075,46245.1320754717,7.036996142951768e-11
1970-03-25T12:50:45.723019,46245.28301886792,1.6877675746239408e-10
1970-03-25T12:50:45.873962,46245.43396226415,2.1967841904360306e-12
1970-03-25T12:50:46.024906,46245.58490566038,-3.102330055603919e-10
1970-03-25T12:50:46.175849,46245.73584905661,-5.60788402548412e-10
1970-03-25T12:50:46.326792,46245.88679245283,-5.85017587725168e-10
1970-03-25T12:50:46.477736,46246.03773584906,-3.6325843767311977e-10
1970-03-25T12:50:46.628679,46246.188679245286,-2.4168377903656064e-11
1970-03-25T12:50:46.779623,46246.33962264151,2.4847128608200033e-10
1970-03-25T12:50:46.930566,46246.49056603773,3.3770346999371765e-10
1970-03-25T12:50:47.081509,46246.64150943396,2.5966911250778643e-10
1970-03-25T12:50:47.232453,46246.79245283019,1.3375137683291894e-10
1970-03-25T12:50:47.383396,46246.943396226416,8.610754929650359e-11
1970-03-25T12:50:47.534340,46247.09433962264,1.6017589860232374e-10
1970-03-25T12:50:47.685283,46247.24528301887,2.95882559808487e-10
1970-03-25T12:50:47.836226,46247.3962264151,3.8444992026985884e-10
1970-03-25T12:50:47.987170,46247.54716981132,3.5145039794352703e-10
1970-03-25T12:50:48.138113,46247.698113207545,2.0639584365719186e-10
1970-03-25T12:50:48.289057,46247.84905660377,2.877788959364544e-11
1970-03-25T12:50:48.440000,46248.0,-9.055522589606144e-11
1970-03-25T12:50:48.590943,46248.15094339623,-1.0563894543605873e-10
1970-03-25T12:50:48.741887,46248.301886792455,-3.248081967939963e-11
1970-03-25T12:50:48.892830,46248.45283018868,7.494160603776652e-11
1970-03-25T12:50:49.043774,46248.6037735849,1.6283775065338587e-10
1970-03-25T12:50:49.194717,46248.75471698113,2.0090419039237555e-10
1970-03-25T12:50:49.345660,46248.90566037736,1.823688357365685e-10
1970-03-25T12:50:49.496604,46249.056603773584,1.1369021644966476e-10
1970-03-25T12:50:49.647547,46249.20754716981,1.0164402929609428e-11
1970-03-25T12:50:49.798491,46249.35849056604,-1.0037343585988104e-10
1970-03-25T12:50:49.949434,46249.50943396227,-1.7797083106594804e-10
1970-03-25T12:50:50.100377,46249.660377358494,-1.860093289577745e-10
1970-03-25T12:50:50.251321,46249.81132075472,-1.1612843042747969e-10
1970-03-25T12:50:50.402264,46249.96226415094,-2.0786907775591485e-12
1970-03-25T12:50:50.553208,46250.11320754717,9.481547108875088e-11
1970-03-25T12:50:50.704151,46250.2641509434,1.2417304848471468e-10
1970-03-25T12:50:50.855094,46250.41509433962,8.228124975001212e-11
1970-03-25T12:50:51.006038,46250.56603773585,1.606577892922626e-11
1970-03-25T12:50:51.156981,46250.71698113208,-1.0938524425024368e-11
1970-03-25T12:50:51.307925,46250.8679245283,3.3685530938858784e-11
1970-03-25T12:50:51.458868,46251.018867924526,1.2697528980764268e-10
1970-03-25T12:50:51.609811,46251.16981132075,2.0982610528926654e-10
1970-03-25T12:50:51.760755,46251.32075471698,2.3503964976921706e-10
1970-03-25T12:50:51.911698,46251.47169811321,2.0515475332916366e-10
1970-03-25T12:50:52.062642,46251.62264150944,1.6789868734616866e-10
1970-03-25T12:50:52.213585,46251.77358490566,1.7107538588462028e-10
1970-03-25T12:50:52.364528,46251.92452830189,2.1309216951186248e-10
1970-03-25T12:50:52.515472,46252.07547169811,2.3183157208919576e-10
1970-03-25T12:50:52.666415,46252.22641509434,1.4633370633436133e-10
1970-03-25T12:50:52.817358,46252.377358490565,-7.636582053914598e-11
1970-03-25T12:50:52.968302,46252.52830188679,-3.8004970185786617e-10
1970-03-25T12:50:53.119245,46252.67924528302,-6.395171765650551e-10
1970-03-25T12:50:53.270189,46252.83018867925,-7.342721417506057e-10
1970-03-25T12:50:53.421132,46252.981132075474,-6.273974431909267e-10
1970-03-25T12:50:53.572075,46253.1320754717,-3.942961131072496e-10
1970-03-25T12:50:53.723019,46253.28301886792,-1.7848626840682432e-10
1970-03-25T12:50:53.873962,46253.43396226415,-1.0125156944166044e-10
1970-03-25T12:50:54.024906,46253.58490566038,-1.8403847123882335e-10
1970-03-25T12:50:54.175849,46253.73584905661,-3.3485636488606157e-10
1970-03-25T12:50:54.326792,46253.88679245283,-4.079626443792185e-10
1970-03-25T12:50:54.477736,46254.03773584906,-2.982928750409988e-10
1970-03-25T12:50:54.628679,46254.188679245286,-1.0070067295559664e-11
1970-03-25T12:50:54.779623,46254.33962264151,3.434677762962865e-10
1970-03-25T12:50:54.930566,46254.49056603773,6.076159687284344e-10
1970-03-25T12:50:55.081509,46254.64150943396,6.769761865199237e-10
1970-03-25T12:50:55.232453,46254.79245283019,5.521513052662102e-10
1970-03-25T12:50:55.383396,46254.943396226416,3.2861094543564577e-10
1970-03-25T12:50:55.534340,46255.09433962264,1.2840643665406901e-10
1970-03-25T12:50:55.685283,46255.24528301887,2.1825542745991697e-11
1970-03-25T12:50:55.836226,46255.3962264151,-8.96268267367946e-12
1970-03-25T12:50:55.987170,46255.54716981132,-4.174109051205282e-11
1970-03-25T12:50:56.138113,46255.698113207545,-1.4346446899279474e-10
1970-03-25T12:50:56.289057,46255.84905660377,-3.0833503949269636e-10
1970-03-25T12:50:56.440000,46256.0,-4.504090385717309e-10
1970-03-25T12:50:56.590943,46256.15094339623,-4.584215988032036e-10
1970-03-25T12:50:56.741887,46256.301886792455,-2.760331748799206e-10
1970-03-25T12:50:56.892830,46256.45283018868,4.897689599205347e-11
1970-03-25T12:50:57.043774,46256.6037735849,3.83047835046037e-10
1970-03-25T12:50:57.194717,46256.75471698113,5.826365163761311e-10
1970-03-25T12:50:57.345660,46256.90566037736,5.771485594885461e-10
1970-03-25T12:50:57.496604,46257.056603773584,4.0387263617785166e-10
1970-03-25T12:50:57.647547,46257.20754716981,1.74154058014955e-10
1970-03-25T12:50:57.798491,46257.35849056604,-1.6553761363010754e-12
1970-03-25T12:50:57.949434,46257.50943396227,-7.633566651154431e-11
1970-03-25T12:50:58.100377,46257.660377358494,-7.49897085914689e-11
1970-03-25T12:50:58.251321,46257.81132075472,-5.3761033938926586e-11
1970-03-25T12:50:58.402264,46257.96226415094,-4.7628226514040456e-11
1970-03-25T12:50:58.553208,46258.11320754717,-4.997299996863376e-11
1970-03-25T12:50:58.704151,46258.2641509434,-3.5349638581187397e-11
1970-03-25T12:50:58.855094,46258.41509433962,1.366514374081349e-12
1970-03-25T12:50:59.006038,46258.56603773585,2.915575596734839e-11
1970-03-25T12:50:59.156981,46258.71698113208,5.3496664755816576e-12
1970-03-25T12:50:59.307925,46258.8679245283,-8.051511275499493e-11
1970-03-25T12:50:59.458868,46259.018867924526,-1.84177937692876e-10
1970-03-25T12:50:59.609811,46259.16981132075,-2.298611985466372e-10
1970-03-25T12:50:59.760755,46259.32075471698,-1.6467733963064008e-10
1970-03-25T12:50:59.911698,46259.47169811321,-1.6004136398175225e-12
1970-03-25T12:51:00.062642,46259.62264150944,1.842392786035971e-10
1970-03-25T12:51:00.213585,46259.77358490566,3.0390133343808376e-10
1970-03-25T12:51:00.364528,46259.92452830189,3.09898664329739e-10
1970-03-25T12:51:00.515472,46260.07547169811,2.1683135737045464e-10
1970-03-25T12:51:00.666415,46260.22641509434,7.661152256806147e-11
1970-03-25T12:51:00.817358,46260.377358490565,-6.446278011625108e-11
1970-03-25T12:51:00.968302,46260.52830188679,-1.876341085776422e-10
1970-03-25T12:51:01.119245,46260.67924528302,-2.8755178255841305e-10
1970-03-25T12:51:01.270189,46260.83018867925,-3.4426094031765675e-10
1970-03-25T12:51:01.421132,46260.981132075474,-3.185708593900441e-10
1970-03-25T12:51:01.572075,46261.1320754717,-1.852998385514002e-10
1970-03-25T12:51:01.723019,46261.28301886792,2.2174527502682187e-11
1970-03-25T12:51:01.873962,46261.43396226415,2.0327554703078003e-10
1970-03-25T12:51:02.024906,46261.58490566038,2.416373702809027e-10
1970-03-25T12:51:02.175849,46261.73584905661,8.908937447528148e-11
1970-03-25T12:51:02.326792,46261.88679245283,-1.8186244014359855e-10
1970-03-25T12:51:02.477736,46262.03773584906,-4.0730868248898727e-10
1970-03-25T12:51:02.628679,46262.188679245286,-4.339975884834324e-10
1970-03-25T12:51:02.779623,46262.33962264151,-2.2551329634809135e-10
1970-03-25T12:51:02.930566,46262.49056603773,1.0664409037330775e-10
1970-03-25T12:51:03.081509,46262.64150943396,3.7487465885806377e-10
1970-03-25T12:51:03.232453,46262.79245283019,4.4165586227036725e-10
1970-03-25T12:51:03.383396,46262.943396226416,3.0936078215221835e-10
1970-03-25T12:51:03.534340,46263.09433962264,1.0899258987095923e-10
1970-03-25T12:51:03.685283,46263.24528301887,-1.712791526810254e-12
